dataset,series,window_type,fold,model,family,train_size,test_start_date,test_end_date,horizon,fit_seconds,error,mae,rmse,wape,mase,mase_undefined_reason,mape,smape,actual_sum,actual_mean,all_zero_window,coverage,interval_width,width_pct_of_mean,pinball_lower,pinball_upper,pinball_mean,crossed_bounds_repaired,interval,order,seasonal_order,aic,bic,ljung_box_p,residuals_white_noise,lambda,ets_config,sp,n_train_rows,margin_h1,margin_hmax
workforce,workforce,expanding,10,seasonal_naive,baseline,591,2025-08-14,2025-08-27,14,0.00018970004748553038,,5.642857142857143,6.627863262664026,6.386418755052546,1.2237016603893693,,7.015026743788251,6.830870351149063,1237.0,88.35714285714286,False,0.9285714285714286,20.0,22.63540824575586,0.7249999999999999,0.4892857142857147,0.6071428571428573,0,conformal(in-sample seasonal-naive residuals),,,,,,,,,,,,
workforce,workforce,expanding,11,seasonal_naive,baseline,605,2025-08-28,2025-09-10,14,0.00019590009469538927,,5.857142857142857,7.338742593737898,6.699346405228758,1.2527079501328429,,7.196649451932224,6.9560433742100445,1224.0,87.42857142857143,False,0.7857142857142857,20.0,22.875816993464053,0.6,0.9000000000000005,0.7500000000000002,0,conformal(in-sample seasonal-naive residuals),,,,,,,,,,,,
workforce,workforce,expanding,12,seasonal_naive,baseline,619,2025-09-11,2025-09-24,14,0.00019350007642060518,,7.285714285714286,10.274795792200864,8.68824531516184,1.5471398830177456,,8.468362588511425,8.092077181710195,1174.0,83.85714285714286,False,0.7142857142857143,20.0,23.850085178875638,2.307142857142857,0.9071428571428577,1.6071428571428572,0,conformal(in-sample seasonal-naive residuals),,,,,,,,,,,,
workforce,workforce,expanding,13,seasonal_naive,baseline,633,2025-09-25,2025-10-08,14,0.00018900004215538502,,6.571428571428571,7.5687326736854885,8.303249097472925,1.3785905783224817,,8.066222223043876,8.02121745900486,1108.0,79.14285714285714,False,0.7857142857142857,20.0,25.270758122743686,0.9571428571428571,0.5428571428571433,0.7500000000000002,0,conformal(in-sample seasonal-naive residuals),,,,,,,,,,,,
workforce,workforce,expanding,14,seasonal_naive,baseline,647,2025-10-09,2025-10-22,14,0.00019059993792325258,,6.142857142857143,7.892129895390362,7.530647985989491,1.292807816977498,,8.003821947530152,7.957028040123375,1142.0,81.57142857142857,False,0.7857142857142857,20.0,24.518388791593697,0.5857142857142857,1.2000000000000004,0.892857142857143,0,conformal(in-sample seasonal-naive residuals),,,,,,,,,,,,
workforce,workforce,expanding,15,seasonal_naive,baseline,661,2025-10-23,2025-11-05,14,0.00019049993716180325,,4.285714285714286,5.8675865079751,5.263157894736842,0.8983516483516484,,5.466426978771632,5.47856727974957,1140.0,81.42857142857143,False,0.9285714285714286,20.0,24.561403508771928,0.48571428571428565,1.0142857142857147,0.7500000000000002,0,conformal(in-sample seasonal-naive residuals),,,,,,,,,,,,
workforce,workforce,expanding,16,seasonal_naive,baseline,675,2025-11-06,2025-11-19,14,0.0001919000642374158,,7.285714285714286,8.693182879212227,8.963093145869948,1.5199428928348353,,8.812043969299953,8.773662218006175,1138.0,81.28571428571429,False,0.8571428571428571,20.0,24.604569420035148,1.4642857142857146,0.46428571428571475,0.9642857142857146,0,conformal(in-sample seasonal-naive residuals),,,,,,,,,,,,
workforce,workforce,expanding,17,seasonal_naive,baseline,689,2025-11-20,2025-12-03,14,0.0002087999600917101,,4.071428571428571,5.092010548749033,4.79394449116905,0.8376212023270847,,4.814468360717545,4.92662388560427,1189.0,84.92857142857143,False,1.0,20.0,23.549201009251473,0.567857142857143,0.4321428571428575,0.5000000000000002,0,conformal(in-sample seasonal-naive residuals),,,,,,,,,,,,
workforce,workforce,expanding,18,seasonal_naive,baseline,703,2025-12-04,2025-12-17,14,0.00019210006576031446,,5.214285714285714,6.840008354213778,5.939788445890969,1.077856506427935,,5.938586250647432,6.120963978478032,1229.0,87.78571428571429,False,0.9285714285714286,20.0,22.78275020341741,0.6392857142857142,1.0035714285714288,0.8214285714285715,0,conformal(in-sample seasonal-naive residuals),,,,,,,,,,,,
workforce,workforce,expanding,19,seasonal_naive,baseline,717,2025-12-18,2025-12-31,14,0.0002828999422490597,,5.214285714285714,6.745368781616021,5.807478122513922,1.0765172600008308,,5.512304109110563,5.685072817104885,1257.0,89.78571428571429,False,0.8571428571428571,20.0,22.275258552108195,0.6821428571428572,0.817857142857143,0.75,0,conformal(in-sample seasonal-naive residuals),,,,,,,,,,,,
workforce,workforce,expanding,0,sarima,classical,451,2025-03-27,2025-04-09,14,11.925533200032078,,15.610416044339322,19.48803851560582,18.473865141229968,3.816643570312037,,16.682117685318534,18.858470446285843,1183.0,84.5,False,0.35714285714285715,16.011753746367567,18.948821001618423,1.1169333994824377,8.485796661609337,4.801365030545887,0,analytic (state-space),"(1, 2, 2)","(0, 1, 1, 7)",-2021.4741393001027,-2001.1320113588822,0.9826377266037151,True,-0.25,,,,,
workforce,workforce,expanding,1,sarima,classical,465,2025-04-10,2025-04-23,14,11.312273800023831,,7.8194870335571265,10.147043542052149,8.68142890323551,1.785306610852026,,8.820247974594848,8.489763598913733,1261.0,90.07142857142857,False,0.7857142857142857,27.208428792886235,30.207613251420085,0.9361670882302047,1.1865315905022649,1.0613493393662348,0,analytic (state-space),"(1, 2, 2)","(0, 1, 1, 7)",-2122.673459145581,-2102.1718643854806,0.9429347458020059,True,-0.2749999999999999,,,,,
workforce,workforce,expanding,2,sarima,classical,479,2025-04-24,2025-05-07,14,10.058120399946347,,6.4140461301745955,9.142294274065122,7.20101409963467,1.4402615477842098,,7.393065120343969,6.945586956409825,1247.0,89.07142857142857,False,0.8571428571428571,25.683544245561055,28.834773010252988,1.1442389648159994,0.9502847813702063,1.047261873093103,0,analytic (state-space),"(1, 2, 2)","(0, 1, 1, 7)",-1764.3194227032768,-1743.663290255861,0.9674731680472672,True,-0.16249999999999998,,,,,
workforce,workforce,expanding,3,sarima,classical,493,2025-05-08,2025-05-21,14,10.495843999902718,,7.119932360664511,9.09816889284125,8.20403728800849,1.5902054812881214,,8.258792794309745,7.74596551792022,1215.0,86.78571428571429,False,0.7857142857142857,25.197949413927976,29.034674221810015,0.8154047502951819,0.960761656395273,0.8880832033452275,0,analytic (state-space),"(1, 2, 2)","(0, 1, 1, 7)",-1816.7174141536382,-1795.9113775451628,0.994056002936091,True,-0.16249999999999998,,,,,
workforce,workforce,expanding,4,sarima,classical,507,2025-05-22,2025-06-04,14,11.222757100011222,,5.063686412539476,6.140305275024726,5.8155545344998085,1.1099707173475397,,6.2453307952910775,6.381765520566499,1219.0,87.07142857142857,False,0.8571428571428571,23.491222625851435,26.979254861519287,0.5416562374217572,0.9036320492598343,0.7226441433407957,0,analytic (state-space),"(1, 2, 2)","(0, 1, 1, 7)",-1818.8023680569972,-1797.8507910277315,0.99836246530895,True,-0.1499999999999999,,,,,
workforce,workforce,expanding,5,sarima,classical,521,2025-06-05,2025-06-18,14,11.509945099940524,,4.238968614617778,6.07332689592833,4.797539256640977,0.9263732431605178,,4.6391226537885455,4.615640113586745,1237.0,88.35714285714286,False,0.9285714285714286,22.755701131401793,25.754229251384402,0.6510878732440046,0.5737434949998546,0.6124156841219296,0,analytic (state-space),"(0, 1, 1)","(0, 1, 1, 7)",-1682.4035603405632,-1669.735831536349,0.998943666602177,True,-0.09999999999999998,,,,,
workforce,workforce,expanding,6,sarima,classical,535,2025-06-19,2025-07-02,14,9.456527900067158,,4.771266749427944,5.5422819293657,5.529613782449604,1.0354413660904047,,5.729540696089376,5.55309898657671,1208.0,86.28571428571429,False,1.0,23.635168575978298,27.391751660901996,0.3417878974018288,0.8399705313970868,0.5908792143994578,0,analytic (state-space),"(0, 1, 1)","(0, 1, 1, 7)",-1782.6097923117386,-1769.8598665849602,0.9994424375493381,True,-0.11249999999999993,,,,,
workforce,workforce,expanding,7,sarima,classical,549,2025-07-03,2025-07-16,14,10.74864229990635,,5.66848252256676,6.418518443039179,6.5048160095028384,1.2279446551683388,,7.089191248057078,6.993199140666065,1220.0,87.14285714285714,False,0.9285714285714286,22.88055331735865,26.256372659264027,0.4780867061946506,0.6998585659751791,0.5889726360849149,0,analytic (state-space),"(0, 1, 1)","(0, 1, 1, 7)",-1784.768518066064,-1771.938587598039,0.9996286750384669,True,-0.09999999999999998,,,,,
workforce,workforce,expanding,8,sarima,classical,563,2025-07-17,2025-07-30,14,10.420628700056113,,2.7998819728881403,3.250817888637182,3.091352335996369,0.6066774656764637,,3.220212599786807,3.2511083443961253,1268.0,90.57142857142857,False,1.0,22.9139210883829,25.299281958782384,0.5899054567709505,0.5557905976481952,0.5728480272095728,0,analytic (state-space),"(0, 1, 1)","(0, 1, 1, 7)",-1768.6621195453686,-1755.754262618134,0.9989332876636697,True,-0.08749999999999991,,,,,
workforce,workforce,expanding,9,sarima,classical,577,2025-07-31,2025-08-13,14,9.123542600078508,,4.964658421014687,6.228893093004477,5.66003403047277,1.078040114277475,,5.795679135598874,5.658002718073561,1228.0,87.71428571428571,False,0.8571428571428571,23.081320337996875,26.314208854393833,0.45170400315108356,0.7980007810355337,0.6248523920933087,0,analytic (state-space),"(0, 1, 1)","(0, 1, 1, 7)",-1767.2573978996938,-1754.2735875485062,0.9990614566741921,True,-0.07499999999999996,,,,,
workforce,workforce,expanding,10,sarima,classical,591,2025-08-14,2025-08-27,14,10.390119399991818,,4.834721466672518,6.328852374391336,5.471794707632598,1.0484505520002785,,5.713562839161836,5.541261889050188,1237.0,88.35714285714286,False,0.9285714285714286,22.19970685626995,25.12497138138879,0.7687772621172064,0.6345082754516138,0.7016427687844101,0,analytic (state-space),"(0, 1, 1)","(0, 1, 1, 7)",-1694.6965810001923,-1681.6386928112336,0.9991521065445031,True,-0.04999999999999993,,,,,
workforce,workforce,expanding,11,sarima,classical,605,2025-08-28,2025-09-10,14,9.578985100029968,,4.454393973448447,5.120562343610924,5.094895067669792,0.9526922732911914,,6.4290478771406105,6.145890120276996,1224.0,87.42857142857143,False,0.9285714285714286,22.51108673735186,25.747975026382846,0.5436801390272136,0.7228230507847586,0.633251594905986,0,analytic (state-space),"(0, 1, 1)","(0, 1, 1, 7)",-1795.3496224385312,-1782.2194415948354,0.9976270655224785,True,-0.0625,,,,,
workforce,workforce,expanding,12,sarima,classical,619,2025-09-11,2025-09-24,14,13.109792900038883,,5.017147861337714,7.016149144334722,5.982970192395911,1.0654040566060654,,5.945209670910782,5.702993006119859,1174.0,83.85714285714286,False,0.8571428571428571,21.554164234213097,25.703432647272855,0.8761939746314812,0.6855623019442941,0.7808781382878877,0,analytic (state-space),"(0, 1, 1)","(0, 1, 1, 7)",-1900.4821463597582,-1887.2813740238316,0.9848037828746895,True,-0.07499999999999996,,,,,
workforce,workforce,expanding,13,sarima,classical,633,2025-09-25,2025-10-08,14,10.646577000035904,,5.84615687259528,7.328570186353636,7.386840813748549,1.2264390758192512,,7.235520886208999,6.967607025458908,1108.0,79.14285714285714,False,0.9285714285714286,20.95118369519458,26.472614777321674,0.29941669333908055,0.7844048830770414,0.5419107882080609,0,analytic (state-space),"(0, 1, 1)","(0, 1, 1, 7)",-1943.1911555906754,-1929.9214147000748,0.970263063628439,True,-0.07499999999999996,,,,,
workforce,workforce,expanding,14,sarima,classical,647,2025-10-09,2025-10-22,14,11.282844000030309,,4.045043934045357,4.746667182290447,4.958897992700087,0.8513081610618312,,5.437951362807886,5.422830346454366,1142.0,81.57142857142857,False,1.0,20.241233887081385,24.81412210325214,0.49857290537375515,0.5134887889803145,0.5060308471770348,0,analytic (state-space),"(0, 1, 1)","(0, 1, 1, 7)",-1918.3123842975374,-1904.9752248393806,0.9325583325498186,True,-0.0625,,,,,
workforce,workforce,expanding,15,sarima,classical,661,2025-10-23,2025-11-05,14,12.655170199926943,,3.6180838574707863,4.727815013738021,4.443260877595702,0.7584060393544533,,4.549618783426871,4.495143677599818,1140.0,81.42857142857143,False,1.0,20.309850325809663,24.94192145274871,0.46908925219596176,0.5464032640945222,0.507746258145242,0,analytic (state-space),"(0, 1, 1)","(0, 1, 1, 7)",-1960.8542764914816,-1947.4511803131686,0.9356594701730052,True,-0.0625,,,,,
workforce,workforce,expanding,16,sarima,classical,675,2025-11-06,2025-11-19,14,12.305891399970278,,4.021701284365736,5.4126944408756055,4.947611421891063,0.8390057645085294,,4.6786971361924925,4.684056117355397,1138.0,81.28571428571429,False,1.0,20.01588337738219,24.62410960310638,0.4960212220008754,0.5047729468682345,0.5003970844345549,0,analytic (state-space),"(0, 1, 1)","(0, 1, 1, 7)",-2007.3285908920789,-1993.8609760981028,0.9492961132736586,True,-0.0625,,,,,
workforce,workforce,expanding,17,sarima,classical,689,2025-11-20,2025-12-03,14,11.270971900084987,,3.8505972021271035,4.669114060977257,4.533924375927624,0.7921892283109154,,4.640910022137871,4.7093332209761485,1189.0,84.92857142857143,False,0.9285714285714286,20.71997019040911,24.396937145982132,0.5478550475287044,0.5500288309896201,0.5489419392591622,0,analytic (state-space),"(0, 1, 1)","(0, 1, 1, 7)",-2053.523411472989,-2039.9926364514197,0.9619598786403112,True,-0.0625,,,,,
workforce,workforce,expanding,18,sarima,classical,703,2025-12-04,2025-12-17,14,11.48333509999793,,2.574238105118378,3.3668806141607774,2.9324111856515285,0.5321264393116695,,3.1255952678981167,3.1864460882943852,1229.0,87.78571428571429,False,1.0,21.391001427198642,24.367292105840598,0.561626297273024,0.5079237740869085,0.5347750356799663,0,analytic (state-space),"(0, 1, 1)","(0, 1, 1, 7)",-2099.7710051983972,-2086.17837231522,0.9591934294096215,True,-0.0625,,,,,
workforce,workforce,expanding,19,sarima,classical,717,2025-12-18,2025-12-31,14,10.184096099925227,,4.057677731747408,5.103320017795914,4.5192910297902715,0.8377293368830067,,4.521414499285797,4.582079904755736,1257.0,89.78571428571429,False,1.0,21.478349842908422,23.921789801170874,0.6046590420102048,0.46925845013521694,0.5369587460727109,0,analytic (state-space),"(0, 1, 1)","(0, 1, 1, 7)",-2079.41896775621,-2065.7657267510795,0.9457959529392304,True,-0.04999999999999993,,,,,
workforce,workforce,expanding,0,ets,classical,451,2025-03-27,2025-04-09,14,0.5900129000656307,,16.008686302426845,19.9552875553939,18.94519089044597,3.914018016672643,,17.08415898607571,19.38039197185227,1183.0,84.5,False,0.35714285714285715,14.993579668044017,17.743881263957416,1.1186057717189408,9.253800176991499,5.18620297435522,0,analytic (state-space),,,-2145.711075826485,-2088.150533073447,0.9811203184668266,True,-0.25,Holt-Winters-damped,,,,
workforce,workforce,expanding,1,ets,classical,465,2025-04-10,2025-04-23,14,0.5000274000922218,,6.376599224055494,8.3513074798229,7.079491604819739,1.4558736015041955,,7.466857285578989,7.3417228092129845,1261.0,90.07142857142857,False,0.7857142857142857,25.683254968842732,28.514319553037133,0.56215312477924,1.116979178748622,0.839566151763931,0,analytic (state-space),,,-2240.79629474495,-2186.9498084723145,0.9693364194742747,True,-0.2749999999999999,Holt-Winters-add,,,,
workforce,workforce,expanding,2,ets,classical,479,2025-04-24,2025-05-07,14,0.6281453999690711,,5.689756669006309,8.02156047577734,6.387858329277332,1.277623762022349,,6.330264877982583,6.017754519513667,1247.0,89.07142857142857,False,0.8571428571428571,24.401831795606178,27.39580153476235,1.0244133811373373,0.8229266382436105,0.9236700096904739,0,analytic (state-space),,,-1866.0988384041991,-1811.8667306378572,0.9928146794636619,True,-0.16249999999999998,Holt-Winters-add,,,,
workforce,workforce,expanding,3,ets,classical,493,2025-05-08,2025-05-21,14,0.6021597000071779,,5.093331399898275,6.646734292363957,5.868859226220235,1.1375730975875744,,6.18630094133252,5.926514112048796,1215.0,86.78571428571429,False,0.9285714285714286,23.487416173391832,27.06368941790005,0.5707102216705635,0.7813659703591391,0.6760380960148513,0,analytic (state-space),,,-1920.3172424026036,-1865.7106231400487,0.9986352993876155,True,-0.16249999999999998,Holt-Winters-add,,,,
workforce,workforce,expanding,4,ets,classical,507,2025-05-22,2025-06-04,14,0.6802136999322101,,4.75581044096091,5.871274146171577,5.461964411275861,1.0424836565017337,,6.069364155423575,6.294109853754885,1219.0,87.07142857142857,False,0.7857142857142857,22.226740703464568,25.527019675841178,0.5769057808692583,0.9312037439282452,0.7540547623987517,0,analytic (state-space),,,-1922.6098638978162,-1867.6392208511309,0.9990636197827498,True,-0.1499999999999999,Holt-Winters-add,,,,
workforce,workforce,expanding,5,ets,classical,521,2025-06-05,2025-06-18,14,0.6850667999824509,,4.217514108954022,6.048574355623684,4.7732576819204775,0.9216846309533876,,4.617347843055413,4.593903417944738,1237.0,88.35714285714286,False,0.9285714285714286,22.29956162927842,25.237984059005488,0.6466014896348794,0.5615024530320525,0.604051971333466,0,analytic (state-space),,,-1756.3873012220583,-1701.0625506792646,0.9964896639968643,True,-0.09999999999999998,Holt-Winters-add,,,,
workforce,workforce,expanding,6,ets,classical,535,2025-06-19,2025-07-02,14,0.6572240000823513,,4.727282579642396,5.505305185854741,5.478638751241187,1.0258960961985963,,5.680554017790413,5.507008768423349,1208.0,86.28571428571429,False,1.0,23.153074009049924,26.83303279194527,0.33304944373425327,0.8246042567182433,0.5788268502262484,0,analytic (state-space),,,-1858.6278140849881,-1802.9583463753402,0.9983938213940815,True,-0.11249999999999993,Holt-Winters-add,,,,
workforce,workforce,expanding,7,ets,classical,549,2025-07-03,2025-07-16,14,0.674845999921672,,5.637961280120556,6.377850292417122,6.469791632925228,1.2213329391787935,,7.060307320350935,6.969071350025084,1220.0,87.14285714285714,False,0.9285714285714286,22.422045542175645,25.730216195939263,0.47603519296102087,0.6852928253133107,0.5806640091371658,0,analytic (state-space),,,-1859.3772547750405,-1803.3719750354167,0.9987563538150139,True,-0.09999999999999998,Holt-Winters-add,,,,
workforce,workforce,expanding,8,ets,classical,563,2025-07-17,2025-07-30,14,0.6470603999914601,,2.8071350512336815,3.2747150347953196,3.099360466661793,0.6082490602049598,,3.2217487137389207,3.25175149036293,1268.0,90.57142857142857,False,1.0,22.50797889386694,24.85108079764489,0.5790475182746899,0.5463514264186579,0.5626994723466738,0,analytic (state-space),,,-1841.5215463845007,-1785.1889112186848,0.996282470806988,True,-0.08749999999999991,Holt-Winters-add,,,,
workforce,workforce,expanding,9,ets,classical,577,2025-07-31,2025-08-13,14,0.645206099958159,,4.992260605073683,6.2375122864020005,5.691502318487912,1.0840337313874282,,5.821875178498667,5.683079963996416,1228.0,87.71428571428571,False,0.8571428571428571,22.687656206462936,25.86540609857338,0.4487789721952707,0.7937174736854018,0.6212482229403362,0,analytic (state-space),,,-1838.6740140344884,-1782.0220645698832,0.996464458825175,True,-0.07499999999999996,Holt-Winters-add,,,,
workforce,workforce,expanding,10,ets,classical,591,2025-08-14,2025-08-27,14,0.6325832000002265,,4.825482197345835,6.309459029239494,5.461337975977501,1.0464469377088628,,5.709004533378029,5.535191315083968,1237.0,88.35714285714286,False,0.9285714285714286,21.831779121565983,24.708561657390764,0.7660836027661728,0.6265080932733327,0.6962958480197527,0,analytic (state-space),,,-1762.8172606131614,-1705.853652386882,0.9967499455933447,True,-0.04999999999999993,Holt-Winters-add,,,,
workforce,workforce,expanding,11,ets,classical,605,2025-08-28,2025-09-10,14,0.7124955999897793,,4.427475548356626,5.103562056019993,5.064106019362153,0.946935042173556,,6.391223815742757,6.110867595139114,1224.0,87.42857142857143,False,0.9285714285714286,22.10407809025587,25.282442260096584,0.5370726856566399,0.7110939938889074,0.6240833397727736,0,analytic (state-space),,,-1865.3991327116416,-1808.1311627572406,0.9931846593896267,True,-0.0625,Holt-Winters-add,,,,
workforce,workforce,expanding,12,ets,classical,619,2025-09-11,2025-09-24,14,0.6090266000246629,,4.563757160565986,6.671200237855258,5.4422998507601195,0.9691253928752198,,5.40430417181484,5.21702621197348,1174.0,83.85714285714286,False,0.9285714285714286,20.87008404573052,24.887664109048316,0.8411442825753913,0.6265909679052495,0.7338676252403205,0,analytic (state-space),,,-1972.8611280127218,-1910.8676541951374,0.9694168161953285,True,-0.07499999999999996,Holt-Winters-damped,,,,
workforce,workforce,expanding,13,ets,classical,633,2025-09-25,2025-10-08,14,0.6667745000449941,,5.296860220299401,6.654117031584159,6.692783671858448,1.1112045904515497,,6.7192859006294166,6.525196622640291,1108.0,79.14285714285714,False,1.0,20.254933605880957,25.592876397322513,0.2891648606269101,0.7235818196671386,0.5063733401470244,0,analytic (state-space),,,-2015.9366847659157,-1953.6300988558974,0.9384129656969287,True,-0.07499999999999996,Holt-Winters-damped,,,,
workforce,workforce,expanding,14,ets,classical,647,2025-10-09,2025-10-22,14,0.6170356998918578,,4.0708278950179455,4.788203600522897,4.990507051685747,0.8567345783661575,,5.4491497958491495,5.485985058696603,1142.0,81.57142857142857,False,1.0,19.55539510043619,23.97333900228605,0.519653242527545,0.4581165124942648,0.4888848775109049,0,analytic (state-space),,,-1989.7386796850926,-1927.12583156208,0.8843749643378398,True,-0.0625,Holt-Winters-damped,,,,
workforce,workforce,expanding,15,ets,classical,661,2025-10-23,2025-11-05,14,0.6380759000312537,,3.657153320625845,4.68225890375038,4.4912409200668275,0.7665955999004176,,4.494985634565371,4.475442578562779,1140.0,81.42857142857143,False,1.0,19.66673193844776,24.15212694195339,0.483349557523285,0.49998703939910355,0.4916682984611943,0,analytic (state-space),,,-2032.4725750515513,-1969.5600212936276,0.8956477959198319,True,-0.0625,Holt-Winters-damped,,,,
workforce,workforce,expanding,16,ets,classical,675,2025-11-06,2025-11-19,14,0.7085623999591917,,4.03340449050165,5.593862675392137,4.962009039281467,0.8414472828404441,,4.71002481690367,4.745944552533913,1138.0,81.28571428571429,False,1.0,19.389169953794674,23.853108906250036,0.5086979549919166,0.4607605426978176,0.4847292488448671,0,analytic (state-space),,,-2079.295719206154,-2016.0897415339386,0.9223829842540022,True,-0.0625,Holt-Winters-damped,,,,
workforce,workforce,expanding,17,ets,classical,689,2025-11-20,2025-12-03,14,0.7196658999891952,,4.035987774702421,4.842511638716151,4.752214368867442,0.8303299132268631,,4.845976887270658,4.949348713746821,1189.0,84.92857142857143,False,0.9285714285714286,20.08494465120612,23.649219942547152,0.5650776273631002,0.5434856300147124,0.5542816286889063,0,analytic (state-space),,,-2125.4377679815816,-2061.9443901873906,0.945764943164136,True,-0.0625,Holt-Winters-damped,,,,
workforce,workforce,expanding,18,ets,classical,703,2025-12-04,2025-12-17,14,0.7947083000326529,,2.618828133183255,3.4371090201061967,2.9832053591998022,0.5413437424103194,,3.231952483261765,3.307412138695393,1229.0,87.78571428571429,False,1.0,20.838388474265866,23.737789962548582,0.5717632083999867,0.47015621531330726,0.520959711856647,0,analytic (state-space),,,-2171.697342016594,-2107.922345531245,0.9484800108783896,True,-0.0625,Holt-Winters-damped,,,,
workforce,workforce,expanding,19,ets,classical,717,2025-12-18,2025-12-31,14,0.630625499994494,,4.342635910511231,5.326236738552631,4.836666885215373,0.8965604816699546,,4.819178974317766,4.900868276737728,1257.0,89.78571428571429,False,1.0,20.95340153443799,23.337121836287338,0.6138824306185849,0.43378764610331494,0.5238350383609499,0,analytic (state-space),,,-2149.764389102427,-2085.7133273340323,0.9294733896008032,True,-0.04999999999999993,Holt-Winters-damped,,,,
workforce,workforce,expanding,0,prophet,gam,451,2025-03-27,2025-04-09,14,0.4209665999514982,,15.237174683246321,19.075003931692457,18.032159388457185,3.7253885238774047,,16.365295403223616,18.20080006151736,1183.0,84.5,False,0.35714285714285715,12.63594172550255,14.953777189943846,1.0015666606462983,9.755917946038723,5.378742303342511,0,native (Prophet MAP trend + observation noise),,,,,,,,,,,,
workforce,workforce,expanding,1,prophet,gam,465,2025-04-10,2025-04-23,14,0.5047636000672355,,8.46053178393048,10.61915419946586,9.39313600119165,1.931666778185523,,8.560657633482945,9.12735700943481,1261.0,90.07142857142857,False,0.42857142857142855,14.290147987952517,15.865350660692723,0.7702706772298441,3.6268333720778805,2.1985520246538623,0,native (Prophet MAP trend + observation noise),,,,,,,,,,,,
workforce,workforce,expanding,2,prophet,gam,479,2025-04-24,2025-05-07,14,0.4086340001085773,,7.418124682230241,9.238948485343396,8.328287534179902,1.665725428169683,,7.135474956276582,7.422623412180281,1247.0,89.07142857142857,False,0.5,14.538773060112996,16.32260006748853,0.6837346553849015,2.34783205710021,1.5157833562425558,0,native (Prophet MAP trend + observation noise),,,,,,,,,,,,
workforce,workforce,expanding,3,prophet,gam,493,2025-05-08,2025-05-21,14,0.44891469995491207,,5.868946335934162,7.698442333671537,6.7625719097183765,1.3108032717205893,,7.243544625456002,6.817237420972831,1215.0,86.78571428571429,False,0.6428571428571429,14.72974770958202,16.972548801164468,1.6237078268889842,0.7539370138882819,1.188822420388633,0,native (Prophet MAP trend + observation noise),,,,,,,,,,,,
workforce,workforce,expanding,4,prophet,gam,507,2025-05-22,2025-06-04,14,0.4463916999520734,,6.068284611920011,7.067899008223134,6.9693178479803235,1.3301807566681303,,6.872090736739518,6.788801218787678,1219.0,87.07142857142857,False,0.5714285714285714,15.314647452299543,17.588602488284955,0.9791895432906086,0.7095512392754972,0.8443703912830529,0,native (Prophet MAP trend + observation noise),,,,,,,,,,,,
workforce,workforce,expanding,5,prophet,gam,521,2025-06-05,2025-06-18,14,0.4292021000292152,,4.355222621825584,5.834024135067779,4.9291121023086655,0.951779093375149,,5.033588050894443,4.925168548048275,1237.0,88.35714285714286,False,0.8571428571428571,15.367143546077456,17.39207838682978,0.5984433963946287,0.7659345979929515,0.6821889971937901,0,native (Prophet MAP trend + observation noise),,,,,,,,,,,,
workforce,workforce,expanding,6,prophet,gam,535,2025-06-19,2025-07-02,14,0.456858400022611,,8.389522027390571,9.08333840870233,9.72295599200894,1.820660760568114,,9.884081237507326,9.36664652296145,1208.0,86.28571428571429,False,0.35714285714285715,15.341769947181813,17.780196958654418,1.8948396020896368,0.8073377924543589,1.3510886972719978,0,native (Prophet MAP trend + observation noise),,,,,,,,,,,,
workforce,workforce,expanding,7,prophet,gam,549,2025-07-03,2025-07-16,14,0.41521370003465563,,8.654918537576172,10.328575179881815,9.931873731644789,1.8748864298026722,,9.966107507226926,9.283791048530905,1220.0,87.14285714285714,False,0.42857142857142855,15.644110216421637,17.95225762540188,2.8389182870101455,0.7914522962353272,1.8151852916227362,0,native (Prophet MAP trend + observation noise),,,,,,,,,,,,
workforce,workforce,expanding,8,prophet,gam,563,2025-07-17,2025-07-30,14,0.5039487000321969,,3.692286537901185,4.876070685704329,4.0766570607741786,0.8000433807767182,,3.8692799145228567,3.7599032740472778,1268.0,90.57142857142857,False,0.8571428571428571,16.228987912996455,17.91844091340303,0.4760335755067854,0.5646842096143712,0.5203588925605782,0,native (Prophet MAP trend + observation noise),,,,,,,,,,,,
workforce,workforce,expanding,9,prophet,gam,577,2025-07-31,2025-08-13,14,0.45668040006421506,,6.348147868278415,7.5360811138198995,7.237302129959105,1.378454965683313,,7.18409225469869,6.933408946746796,1228.0,87.71428571428571,False,0.6428571428571429,15.858810407045187,18.0800770112893,1.1914414454697018,0.6659022110925944,0.9286718282811481,0,native (Prophet MAP trend + observation noise),,,,,,,,,,,,
workforce,workforce,expanding,10,prophet,gam,591,2025-08-14,2025-08-27,14,0.4453110999893397,,5.136471057597087,7.331685543494488,5.813305966560972,1.1138875223307458,,6.721406201964325,6.3443135022019845,1237.0,88.35714285714286,False,0.8571428571428571,15.751337917377512,17.82689820883469,1.5574542840142434,0.599590667121503,1.078522475567873,0,native (Prophet MAP trend + observation noise),,,,,,,,,,,,
workforce,workforce,expanding,11,prophet,gam,605,2025-08-28,2025-09-10,14,0.5700684000039473,,5.076624535687271,5.888512199108951,5.806596691145572,1.0857730587771774,,7.4680467125313506,7.052271128099402,1224.0,87.42857142857143,False,0.8571428571428571,15.975085146935385,18.272156213814984,0.5471919413958595,0.6041649788212757,0.5756784601085676,0,native (Prophet MAP trend + observation noise),,,,,,,,,,,,
